source,reference,groq_bleu,groq_meteor,groq_comet
"In case of application of Article 71 or Article 143b, 2004 and 2005 shall be replaced by, respectively, the year previous to the year of application of the single payment scheme and the year of application itself.",Im Falle der Anwendung des Artikels 71 oder des Artikels 143b werden die Jahre 2004 und 2005 jeweils durch das dem Jahr der Anwendung der Betriebsprämienregelung vorausgehende Jahr und das Anwendungsjahr selbst ersetzt.,0.014530774456279115,0.21659317599162117,-1.9321500062942505
"lists of treatment and processing undertakings authorised to treat or process animal carcasses and animal waste that could be commissioned in the event of an outbreak of foot-and-mouth disease, in particular, indicating their capacity, address and other contact details;","Listen von Behandlungs- und Verarbeitungsunternehmen, die zur Behandlung oder Verarbeitung von Tierkörpern und tierischen Abfällen zugelassen sind und im Falle eines MKS-Ausbruchs mit der Entsorgung beauftragt werden könnten, insbesondere unter Angabe von Kapazität, Anschrift und anderen Einzelheiten zur Kontaktaufnahme;",0.024382052808126175,0.25525098652946804,-1.7933672666549683
"ANY DECISION TAKEN PURSUANT TO THE PROVISIONS ADOPTED IN IMPLEMENTATION OF THIS DIRECTIVE TO <REF>USE OR WITHDRAW COMPONENT TYPE-APPROVAL FOR ROLL-OVER PROTECTION STRUCTURES AND THEIR TRACTOR ATTACHMENTS, OR TO PROHIBIT THEIR PLACING ON THE MARKET OR THEIR USE, SHALL SET OUT IN DETAIL THE REASONS ON WHICH IT IS BASED.","Jede Verfügung aufgrund der zur Durchführung dieser Richtlinie erlassenen Vorschriften, durch die eine EWG-Bauartgenehmigung versagt oder entzogen oder das Inverkehrbringen oder die Benutzung verboten wird, ist genau zu begründen.",2.0249645884405932e-79,0.08470163083765754,-2.099520683288574
Category 1 airports are mentioned in italic font in the following lists.,"Flughäfen der Klasse ""1"" sind in den nachfolgenden Listen kursiv dargestellt.",2.2630810814333935e-79,0.09430464351576297,-1.550781488418579
particulars of claims of priority pursuant to Article 42 of Regulation (EC) No 6/2002;,Angaben über die Inanspruchnahme einer Ausstellungspriorität gemäß Artikel 42 der Verordnung (EG) Nr. 6/2002;,0.01827708565441901,0.17325936645762988,-1.732956051826477
whereas the continuation and development of such exports may be ensured by stabilising prices in this trade;,die Beibehaltung und Steigerung dieser Ausfuhr kann durch Stabilisierung der Preise für diesen Handel gewährleistet werden;,0.004669743891782878,0.08663344149441567,-1.9117759466171265
"A Contracting Party shall notify within 90 days the other Contracting Party where, in relation to wine produced in its territory, it has authorised an oenological practice, process or modification not listed in the relevant paragraph of Annex I.","Jede Vertragspartei unterrichtet die andere Vertragspartei innerhalb von 90 Tagen, wenn sie für in ihrem Gebiet hergestellten Wein ein önologisches Verfahren, eine önologische Behandlung oder eine Änderung zugelassen hat, die für diese Partei nicht in dem entsprechenden Absatz von Anhang I aufgeführt ist.",0.014953955149052133,0.19328497454939603,-2.04753041267395
"However, when the sluice-gate price applicable from 1 November, 1 February and 1 May, is being fixed, trends in world market prices for feed grain shall be taken into account only if the price of the quantity of feed grain shows a minimum variation from that used in calculating the sluice-gate price for the preceding quarter.","Bei der Festsetzung des ab 1. November, 1. Februar und 1. Mai geltenden Einschleusungspreises wird der Entwicklung der Futtergetreidepreise auf dem Weltmarkt jedoch nur Rechnung getragen, wenn der Preis der genannten Menge gegenüber dem für die Berechnung des Einschleusungspreises für das vorherige Vierteljahr herangezogenen Preis eine Mindestabweichung aufweist.",0.024745663026551415,0.30555575538274504,-1.9741979837417603
"the products were wholly obtained in the Community within the meaning of Article 23 of Council Regulation (EEC) No 2913/92 of 12 October 1992 establishing the Community Customs Code(12), except where paragraph 6 of that Article applies;","es sich um Erzeugnisse handelt, die im Sinne des Artikels 23 der Verordnung (EWG) Nr. 2913/92 des Rates vom 12. Oktober 1992 zur Festlegung des Zollkodex der Gemeinschaften(12) vollständig in der Gemeinschaft gewonnen oder hergestellt wurden, mit Ausnahme der Fälle, in denen Absatz 6 jenes Artikels Anwendung findet,",0.031258234662889184,0.3124379795369421,-2.0010790824890137
"Allocation of that name should then take place on a first-come, first-served basis if there are two or more applicants for a domain name, each having a prior right.","Beantragen zwei oder mehr Antragsteller, die jeder ein früheres Recht innehaben, den gleichen Domänennamen, sollte dessen Vergabe nach dem Windhundverfahren erfolgen.",0.004099783024570384,0.1280656364061917,-1.583471655845642
"Having regard to Council Regulation No 19/65/EEC of 2 March 1965 on the application of Article 85(3) of the Treaty to certain categories of agreements and concerted practices, as last amended by Regulation (EC) No 1215/1999, and in particular Article 1 thereof,","gestützt auf die Verordnung Nr. 19/65/EWG des Rates vom 2. März 1965 über die Anwendung von Artikel 85 Absatz 3 des Vertrags auf Gruppen von Vereinbarungen und aufeinander abgestimmten Verhaltensweisen, zuletzt geändert durch Verordnung (EG) Nr. 1215/1999, insbesondere auf Artikel 1,",0.020891914693126675,0.24699145839522446,-1.9784753322601318
"Further requirements, in particular on carotene and fibre content, may be adopted in accordance with the procedure referred to in Article 18(2).","Ergänzende Bedingungen, insbesondere in Bezug auf den Karotingehalt und den Rohfasergehalt, können nach dem in Artikel 18 Absatz 2 genannten Verfahren festgelegt werden.",0.009829053639473622,0.14102826456325732,-1.5981988906860352
Monitoring in other animal species,Überwachung anderer Tierarten,5.067913641293489e-232,0.02770083102493075,-1.7989788055419922
layout drawing of the heating system showing its position in the vehicle.,Zusammenstellungszeichnung der Heizung mit Angabe ihrer Anordnung im Fahrzeug.,1.0620962713238408e-155,0.06507731958762887,-1.6597437858581543
"For the control of residues, as provided for in appropriate Community legislation, maximum residue limits should usually be established for the target tissues of liver or kidney.",Für die Kontrolle von Rückständen gemäß den entsprechenden Rechtsvorschriften der Gemeinschaft sind die Hoechstmengen normalerweise für die Zielgewebe Leber oder Niere festzusetzen.,3.122313633307373e-79,0.14075008701705535,-1.3334128856658936
"For the purposes of this Directive, ""special or exclusive rights"" mean rights granted by a competent authority of a Member State by way of any legislative, regulatory or administrative provision the effect of which is to limit the exercise of activities defined in Articles 3 to 7 to one or more entities, and which substantially affects the ability of other entities to carry out such activity.","""Besondere oder ausschließliche Rechte"" im Sinne dieser Richtlinie sind Rechte, die von einer zuständigen Behörde eines Mitgliedstaats mittels Rechts- oder Verwaltungsvorschriften gewährt wurden und dazu führen, dass die Ausübung einer der in den Artikeln 3 bis 7 genannten Tätigkeiten einem oder mehreren Unternehmen vorbehalten wird und dass die Möglichkeit anderer Unternehmen, diese Tätigkeit auszuüben, erheblich beeinträchtigt wird.",0.014622711250353217,0.23428681259044867,-2.065176010131836
"General rules for the implementation of provisions dealing with the prevention of overlapping of benefits - Application of those provisions to benefits in respect of invalidity, old age and death (pensions)","ALLGEMEINE BESTIMMUNGEN ÜBER DIE DURCHFÜHRUNG DER VORSCHRIFTEN FÜR DAS ZUSAMMENT[REF]FEN VON LEISTUNGEN - ANWENDUNG DIESER VORSCHRIFTEN AUF DIE LEISTUNGEN BEI INVALIDITÄT , ALTER UND TOD (RENTEN)",4.3452893756808195e-232,0.16238989218787206,-1.8571786880493164
"However, a revaluation increase should be recognised as income to the extent that it reverses a revaluation decrease of the same asset and that revaluation decrease was previously recognised as an expense.","Jedoch ist eine Wertsteigerung durch Neubewertung in dem Umfang als Ertrag zu erfassen, in dem sie einen Neubewertungsverlust desselben Vermögenswertes aufhebt, und diese Wertminderung durch Neubewertung zuvor als Aufwand erfasst wurde.",0.01666933067212679,0.2611340897304545,-1.5018534660339355
the lessons learned from similar experiences in the past;,aus ähnlichen bereits durchgeführten Maßnahmen gewonnene Erkenntnisse;,8.89736321252346e-156,0.0398936170212766,-1.8637897968292236
Such authorisation shall not be required in the case of a frontier worker.,Die Genehmigung ist bei Grenzgängern nicht erforderlich.,2.2330932872599944e-79,0.09615384615384616,-1.8514931201934814
Dep.,Dep.,7.003763139251024e-156,0.015151515151515154,-1.6147246360778809
in the case of Hungary:,im Falle Ungarns:,9.39637948108026e-156,0.07928118393234673,-1.8218281269073486
"Net selling price does not reflect a forced sale, unless management is compelled to sell immediately.","Der Nettoveräußerungspreis spiegelt nicht das Ergebnis eines Zwangsverkaufs wider, wenn das Management nicht zum sofortigen Verkauf gezwungen ist.",1.2405467498045815e-155,0.08647070780071368,-1.8067690134048462
=495 Also referenced in genus Coryphantha: includes Escobaria leei as a subspecies,=495 wird auch in der Gattung Coryphantha geführt: umfasst Escobaria leei als Unterart,0.013733122935687764,0.1944843693855552,-1.2615506649017334
"The Member States, the Commission or the EFSA may request through the rapporteur Member State that notifiers also send them an updated complete dossier or parts thereof.","Die Mitgliedstaaten, die Kommission oder die EBLS können die Antragsteller über den Bericht erstattenden Mitgliedstaat auffordern, ihnen auch die neueste Fassung der gesamten Unterlagen oder Teile davon zu übermitteln.",0.007762078609311517,0.11895279323850755,-1.7661255598068237
"strengthening strategic partnerships and initiating transnational cooperation which reinforces, in particular, regional cooperation in the area of gender equality;","Stärkung strategischer Partnerschaften und Aufbau der länderübergreifenden Zusammenarbeit, so dass vor allem die regionale Zusammenarbeit im Bereich der Gleichstellung der Geschlechter intensiviert wird;",0.017250947778512517,0.2039021596858639,-1.7272462844848633
Botrytis cinerea,Botrytis cinerea,9.448228162990434e-156,0.050539083557951496,-1.5413377285003662
The trading system should be based on the undertakings accepted under the Uruguay Round of multilateral trade negotiations.,"Die Handelsregelung sollte den Verpflichtungen Rechnung tragen, die in den multilateralen Handelsverhandlungen im Rahmen der Uruguay-Runde eingegangen worden sind.",3.698676530437719e-79,0.15120173364854217,-1.7240467071533203
"in Article 1, first paragraph, the date of 31 December 2004 is replaced by 31 December 2006;","In Artikel 1 Absatz 1 wird das Datum ""31. Dezember 2004"" durch das Datum ""31. Dezember 2006"" ersetzt.",0.009158317719024053,0.15240918032786888,-1.4201276302337646
