source,translation,target,legal_entity,BLEU,METEOR,COMET,term
"Grants shall be subject to an annual programme, to be published at the start of the year, with the exception of crisis management aid and humanitarian aid operations.","Die Finanzhilfen unterliegen einem Jahresprogramm, das zu Beginn des Jahres veröffentlicht wird, mit Ausnahme von Hilfen für das Krisenmanagement und humanitären Hilfsmaßnahmen.","Abgesehen von Hilfen in Notstandssituationen und von humanitären Maßnahmen werden die Finanzhilfen in einen Jahresplan aufgenommen, der zu Beginn des Haushaltsjahrs veröffentlicht wird.",exception,0.09429254736980938,0.4337278106508876,0.868055522441864,exception
"Itr ≤ I ≤ Imax, see exception below","Itr ≤ I ≤ Imax, siehe Ausnahme unten","Itr ≤ I ≤ Imax, siehe Ausnahme Ausnahme:",exception,0.7725505949016376,0.8017676767676769,0.9201804399490356,exception
"In Rule 89 a new paragraph 6 is added:""The files kept by the Office relating to international registrations designating the European Community may be inspected on request as from the date of publication referred to in Article 147(1) of the Regulation, under the conditions laid down in paragraphs (1), (3) and (4) and subject to Rule 88.""","In Regel 89 wird ein neuer Absatz 6 hinzugefügt: ""Die vom Amt geführten Akten über internationale Registrierungen, in denen die Europäische Gemeinschaft benannt ist, können auf Antrag ab dem Tag der Veröffentlichung gemäß Artikel 147 Absatz 1 der Verordnung unter den in den Absätzen (1), (3) und (4) festgelegten Bedingungen und vorbehaltlich der Regel 88 eingesehen werden.""","Regel 89 wird eine neuer Absatz 6 hinzugefügt:""Die vom Amt geführten Akten über internationale Registrierungen, in denen die Europäische Gemeinschaft benannt ist, können vorbehaltlich der Regel 88 auf Antrag ab dem Tag der Veröffentlichung gemäß Artikel 147 Absatz 1 der Verordnung unter den in Absatz 1, 3 und 4 festgelegten Bedingungen eingesehen werden.""","regulation, rule, article, publication, request",0.6687339230445414,0.9249171245334121,0.8997694253921509,rule
As a general rule the Member States should take any further measures necessary to ensure a proper functioning of this Regulation.,"Grundsätzlich sollten die Mitgliedstaaten alle weiteren Maßnahmen ergreifen, die notwendig sind, um die ordnungsgemäße Anwendung dieser Verordnung sicherzustellen.","Grundsätzlich sollten die Mitgliedstaaten alle weiteren Maßnahmen ergreifen, die notwendig sind, um die ordnungsgemäße Anwendung dieser Verordnung sicherzustellen.","member, rule, regulation",1.0000000000000004,0.9999460101500918,0.9649212956428528,rule
The courts having jurisdiction under this Regulation will generally have jurisdiction to rule on maintenance obligations by application of Article 5(2) of Council Regulation No 44/2001.,Die nach dieser Verordnung zuständigen Gerichte werden in Anwendung des Artikels 5 Absatz 2 der Verordnung (EG) Nr. 44/2001 in der Regel für Entscheidungen in Unterhaltssachen zuständig sein.,Die nach dieser Verordnung zuständigen Gerichte werden in Anwendung des Artikels 5 Absatz 2 der Verordnung (EG) Nr. 44/2001 in der Regel für Entscheidungen in Unterhaltssachen zuständig sein.,"regulation, rule, article, jurisdiction, will",1.0000000000000004,0.9999847412109375,0.9545655846595764,rule
This rule should be spelled out according to the type of management (direct or indirect centralised management and shared management).,Diese Regel ist je nach den verschiedenen Arten der Mittelverwaltung (direkte und indirekte zentrale und geteilte Verwaltung) zu präzisieren.,Diese Regel ist je nach den verschiedenen Arten der Mittelverwaltung (direkte und indirekte zentrale und geteilte Verwaltung) zu präzisieren.,rule,1.0000000000000004,0.9999530428249437,0.9357749819755554,rule
"The amount of the fee under paragraph 1 or 2 shall be the equivalent in Swiss Francs, as established by the Director General of the World Intellectual Property Organization pursuant to Rule 35(2) of the Common Regulations under the Madrid Agreement and Protocol, of the following amounts:",Die in Absatz 1 und Absatz 2 genannten Gebühren sind in Schweizer Franken zu entrichten und entsprechen dem Gegenwert der folgenden vom Generaldirektor der Weltorganisation für geistiges Eigentum gemäß Regel 35 Absatz 2 der Gemeinsamen Ausführungsordnung zum Madrider Abkommen und zum Madrider Protokoll festgelegten Beträge:,Die in Absatz 1 und Absatz 2 genannten Gebühren sind in Schweizer Franken zu entrichten und entsprechen dem Gegenwert der folgenden vom Generaldirektor der Weltorganisation für geistiges Eigentum gemäß Regel 35 Absatz 2 der Gemeinsamen Ausführungsordnung zum Madrider Abkommen und zum Madrider Protokoll festgelegten Beträge:,"protocol, rule, equivalent, agreement, property, director, fee",1.0000000000000004,0.9999948631544341,0.928348183631897,rule
"Whenever it is impracticable to allocate goodwill on a reasonable and consistent basis in the ""bottom-up"" test, the combination of the ""bottom-up"" and the ""top-down"" test ensures that an enterprise recognises:","Sofern es nicht durchführbar oder wirtschaftlich nicht vertretbar ist, den Geschäfts- oder Firmenwert auf einer vernünftigen und stetigen Basis im Wege des ""Bottom-up""-Tests zuzurechnen, stellt die Kombination aus dem ""Bottom-up"" und dem ""Top-down""-Test sicher, dass ein Unternehmen folgende Faktoren erfasst:","Sofern es nicht durchführbar oder wirtschaftlich nicht vertretbar ist, den Geschäfts- oder Firmenwert auf einer vernünftigen und stetigen Basis im Wege des ""Bottom-up""-Tests zuzurechnen, stellt die Kombination aus dem ""Bottom-up"" und dem ""Top-down""-Test sicher, dass ein Unternehmen folgende Faktoren erfasst:","goodwill, reasonable",1.0000000000000004,0.9999964440145653,0.9127576947212219,goodwill
a reconciliation of the carrying amount of goodwill at the beginning and end of the period showing:,"eine Überleitungsrechnung, welche die Entwicklung des Buchwertes des Geschäfts- oder Firmenwertes zu Beginn und zum Ende der Berichtsperiode zeigt:","eine Überleitungsrechnung, welche die Entwicklung des Buchwertes des Geschäfts- oder Firmenwertes zu Beginn und zum Ende der gesamten Berichtsperiode zeigt, unter Angabe:","goodwill, reconciliation",0.7368585935647577,0.8478974245524769,0.8885853886604309,goodwill
"assets, including goodwill, and liabilities that were not recognised in the acquirer's consolidated balance sheet under previous GAAP and also would not qualify for recognition under IFRSs in the separate balance sheet of the acquiree (see paragraph B2(f) to B2(i)).","Vermögenswerte, einschließlich Geschäfts- oder Firmenwert, und Schulden, die in der nach vorherigen Rechnungslegungsgrundsätzen erstellten Konzernbilanz des erwerbenden Unternehmens nicht angesetzt waren und auch nach IFRS in der Einzelbilanz des erworbenen Unternehmens die Ansatzkriterien nicht erfüllen würden (siehe Paragraph B2 Buchstaben f) bis i)).","Vermögenswerte, einschließlich Geschäfts- oder Firmenwert, und Schulden, die in der nach vorherigen Rechnungslegungsgrundsätzen erstellten Konzernbilanz des erwerbenden Unternehmens nicht angesetzt waren und auch nach IFRS in der Einzelbilanz des erworbenen Unternehmens die Ansatzkriterien nicht erfuellen würden (siehe Paragraph B2 Buchstaben f) und i)).","gaap, goodwill",0.8966567355675293,0.9593837535014006,0.8826566338539124,goodwill
whether a related adjustment of goodwill or negative goodwill should include the effect of amortisation of the adjusted amount assigned to goodwill or negative goodwill from the date of acquisition;,ob eine Anpassung eines Geschäfts- oder Firmenwertes oder eines negativen Unterschiedsbetrages die Abschreibungsauswirkungen auf den dem Geschäfts- oder Firmenwert oder negativen Unterschiedsbetrag zugeordneten Anpassungsbetrag ab dem Erwerbszeitpunkt einzubeziehen hat;,ob eine Anpassung eines Geschäfts- oder Firmenwertes oder eines negativen Unterschiedsbetrages die Abschreibungsauswirkungen auf den dem Geschäfts- oder Firmenwert oder negativen Unterschiedsbetrag zugeordneten Anpassungsbetrag ab dem Erwerbszeitpunkt einzubeziehen hat;,"adjustment, goodwill, acquisition",1.0000000000000004,0.9999814814814815,0.9301851391792297,goodwill
"the nature and liquidity of assets and their materiality, leading, in most cases, to the separate presentation of, goodwill and assets arising from development expenditure, monetary and non-monetary assets and current and non-current assets;","der Art und Liquidität von Vermögenswerten und deren Wesentlichkeit, was in den meisten Fällen zu der getrennten Darstellung von Geschäfts- oder Firmenwerten und Vermögenswerten, die durch Entwicklungsausgaben entstehen, von monetären und nicht monetären Vermögenswerten sowie kurzfristigen und langfristigen Vermögenswerten führt;","der Art und Liquidität von Vermögenswerten und deren Wesentlichkeit, was in den meisten Fällen zu der getrennten Darstellung von Geschäfts- oder Firmenwerten und Vermögenswerten, die durch Entwicklungsausgaben entstehen, von monetären und nicht monetären Vermögenswerten sowie kurzfristigen und langfristigen Vermögenswerten führt;","goodwill, materiality",1.0000000000000004,0.9999941303531179,0.9302233457565308,goodwill
"If an entity becomes aware of errors made under previous GAAP, the reconciliations required by paragraph 39(a) and (b) shall distinguish the correction of those errors from changes in accounting policies.","Falls ein Unternehmen auf Fehler aufmerksam wird, die im Rahmen der vorherigen Rechnungslegungsgrundsätze entstanden sind, ist in den nach Paragraph 39 Buchstaben a) und b) vorgeschriebenen Überleitungsrechnungen die Korrektur solcher Fehler von Änderungen der Bilanzierungs- und Bewertungsmethoden abzugrenzen.","41 Falls ein Unternehmen auf Fehler aufmerksam wird, die im Rahmen der vorherigen Rechnungslegungsgrundsätze entstanden sind, ist in den nach Paragraph 39 Buchstaben a) und b) vorgeschriebenen Überleitungsrechnungen die Korrektur solcher Fehler von Änderungen der Bilanzierungs- und Bewertungsmethoden abzugrenzen.","gaap, entity, distinguish, accounting",0.97701251836739,0.9794927012200155,0.90916508436203,reconciliation
"in such a case, the two transactions are dealt with together.",In einem solchen Fall werden die beiden Geschäfte zusammen behandelt.,in einem solchen Fall werden die beiden Geschäfte zusammen behandelt.,case,0.8931539818068699,0.9996243425995492,0.970893144607544,reconciliation
supporting contacts and exchange of good practice between them.,Gefördert werden Kontakte und der Austausch bewährter Praktiken zwischen ihnen.,Gefördert werden Kontakte und der Austausch bewährter Praktiken zwischen den Partnern.,"exchange, practice",0.7369231628533761,0.8369747899159665,0.9359999895095825,reconciliation
"Such procedures shall enable disputes to be settled fairly and promptly with provision, where warranted, for a system of reimbursement and/or compensation.",Diese Verfahren müssen eine gerechte und zügige Beilegung von Streitfällen ermöglichen und für berechtigte Fälle ein Erstattungs- und Entschädigungssystem vorsehen.,Diese Verfahren müssen eine gerechte und zügige Beilegung von Streitfällen ermöglichen und für berechtigte Fälle ein Erstattungs- und Entschädigungssystem vorsehen.,compensation,1.0000000000000004,0.9999460101500918,0.9597652554512024,reconciliation
INTERRUPTION OF PROCEEDINGS AND WAIVING OF ENFORCED RECOVERY PROCEDURES,UNTERBRECHUNG DES VERFAHRENS UND VERZICHT AUF BEITREIBUNG,UNTERBRECHUNG DES VERFAHRENS UND VERZICHT AUF BEITREIBUNG,recovery,1.0000000000000004,0.9985422740524781,0.9533637762069702,reconciliation
"Adjustments to depreciation and amortisation, impairment charges, and other amounts, determined under paragraphs 5 and 6 of this interpretation, should be included in net profit or loss in the respective classification of income or expense presented on the face of the income statement.","Die nach Paragraphen 5 und 6 dieser Interpretation ermittelten Anpassungen der planmäßigen Abschreibungen, Wertminderungsaufwendungen und anderer Beträge sind unter den jeweiligen in der Gewinn- und Verlustrechnung ausgewiesenen Aufwands- oder Ertragsposten in das Periodenergebnis einzubeziehen.","Die nach Paragraphen 5 und 6 dieser Interpretation ermittelten Anpassungen der planmäßigen Abschreibungen, Wertminderungsaufwendungen und anderer Beträge sind unter den jeweiligen in der Gewinn- und Verlustrechnung ausgewiesenen Aufwands- oder Ertragsposten in das Periodenergebnis einzubeziehen.","profit, net, expense, loss, income, depreciation",1.0000000000000004,0.9999892832647462,0.9226852655410767,income
Enterprises are encouraged to present the analysis in paragraph 77 on the face of the income statement.,"Unternehmen wird empfohlen, die Analyse aus Paragraph 77 in der Gewinn- und Verlustrechnung darzustellen.","Unternehmen wird empfohlen, die Analyse aus Paragraph 77 in der Gewinn- und Verlustrechnung darzustellen.",income,1.0000000000000004,0.9998779296875,0.9576093554496765,income
"However, a revaluation increase should be recognised as income to the extent that it reverses a revaluation decrease of the same asset and that revaluation decrease was previously recognised as an expense.","Jedoch ist eine Wertsteigerung durch Neubewertung in dem Umfang als Ertrag zu erfassen, in dem sie einen Neubewertungsverlust desselben Vermögenswertes aufhebt, und dieser Neubewertungsverlust wurde zuvor als Aufwand erfasst.","Jedoch ist eine Wertsteigerung durch Neubewertung in dem Umfang als Ertrag zu erfassen, in dem sie einen Neubewertungsverlust desselben Vermögenswertes aufhebt, und diese Wertminderung durch Neubewertung zuvor als Aufwand erfasst wurde.","income, expense, asset",0.7807841616305744,0.8791584483892174,0.896679699420929,income
Tax expense (income) related to profit or loss from ordinary activities,Der gewöhnlichen Tätigkeit zuzurechnender Steueraufwand (Steuerertrag),Der gewöhnlichen Tätigkeit zuzurechnender Steueraufwand (Steuerertrag),"profit, expense, tax, loss, income",1.0000000000000004,0.9990234375,0.9783325791358948,income
"The original IAS 17 provided a free choice of method in the allocation of finance income by a lessor, namely the recognition of income basing on a pattern reflecting a constant periodic rate of return based on either:","Der ursprüngliche IAS 17 umfasste ein freies Methodenwahlrecht für die Verteilung von Finanzerträgen eines Leasinggebers, nämlich die Erfassung von Erträgen anhand eines Schemas, welches eine konstante periodische Verzinsung einer der folgenden Beträge widerspiegelt:","Der ursprüngliche IAS 17 umfasste ein freies Methodenwahlrecht für die Verteilung von Finanzerträgen eines Leasinggebers, nämlich die Erfassung von Erträgen anhand eines Schemas, welches eine konstante periodische Verzinsung einer der folgenden Beträge widerspiegelt:","income, lessor",1.0000000000000004,0.9999892832647462,0.9150868058204651,income
"Adjustments to depreciation and amortisation, impairment charges, and other amounts, determined under paragraphs 5 and 6 of this interpretation, should be included in net profit or loss in the respective classification of income or expense presented on the face of the income statement.","Die nach Paragraphen 5 und 6 dieser Interpretation ermittelten Anpassungen der planmäßigen Abschreibungen, Wertminderungsaufwendungen und anderer Beträge sind unter den jeweiligen in der Gewinn- und Verlustrechnung ausgewiesenen Aufwands- oder Ertragsposten in das Periodenergebnis einzubeziehen.","Die nach Paragraphen 5 und 6 dieser Interpretation ermittelten Anpassungen der planmäßigen Abschreibungen, Wertminderungsaufwendungen und anderer Beträge sind unter den jeweiligen in der Gewinn- und Verlustrechnung ausgewiesenen Aufwands- oder Ertragsposten in das Periodenergebnis einzubeziehen.","profit, net, expense, loss, income, depreciation",1.0000000000000004,0.9999892832647462,0.9226852655410767,income statement
Enterprises are encouraged to present the analysis in paragraph 77 on the face of the income statement.,"Unternehmen wird empfohlen, die Analyse aus Paragraph 77 in der Gewinn- und Verlustrechnung darzustellen.","Unternehmen wird empfohlen, die Analyse aus Paragraph 77 in der Gewinn- und Verlustrechnung darzustellen.",income,1.0000000000000004,0.9998779296875,0.9576093554496765,income statement
"For example, information on interest rates and fair value adjustments may be combined with information on maturities of financial instruments although the former are income statement disclosures and the latter relate to the balance sheet.","Beispielsweise können Informationen über Zinssätze und Anpassungen des beizulegenden Zeitwerts mit Informationen über Fälligkeitstermine von Finanzinstrumenten kombiniert werden, obwohl erstere Angaben zur Gewinn- und Verlustrechnung sind und letztere zur Bilanz gehören.","Beispielsweise können Informationen über Zinssätze und Anpassungen des beizulegenden Zeitwerts mit Informationen über Fälligkeitstermine von Finanzinstrumenten kombiniert werden, obwohl erstere Angaben zur Gewinn- und Verlustrechnung sind, und letztere zur Bilanz gehören.","interest, value, information, income",0.9219602423775938,0.9725845204525815,0.9260568618774414,income statement
The fee should be presented in the income statement based on its economic substance and nature.,Das Entgelt ist in der Gewinn- und Verlustrechnung auf der Basis seines wirtschaftlichen Gehalts und seiner Natur darzustellen.,Das Entgelt ist in der Gewinn- und Verlustrechnung auf der Basis seines wirtschaftlichen Gehalts und seiner Natur darzustellen.,"income, fee",1.0000000000000004,0.9999271030762502,0.9581488966941833,income statement
Contract costs are usually recognised as an expense in the income statement in the accounting periods in which the work to which they relate is performed.,"Auftragskosten werden in der Gewinn- und Verlustrechnung im Regelfall in der Periode als Aufwand erfasst, in der die dazugehörige Leistung erbracht wird.","Auftragskosten werden in der Gewinn- und Verlustrechnung im Regelfall in der Periode als Aufwand erfasst, in der die dazugehörige Leistung erbracht wird.","accounting, expense, income, contract, costs",1.0000000000000004,0.9999638310185185,0.9555656313896179,income statement
"if an enterprise's internal organisational and management structure and its system of internal financial reporting to the board of directors and the chief executive officer are based neither on individual products or services or on groups of related products/services nor on geography, the directors and management of the enterprise should determine whether the enterprise's risks and returns are related more to the products and services it produces or more to the geographical areas in which it operates and, as a consequence, should choose either business segments or geographical segments as the enterprise's primary segment reporting format, with the other as its secondary reporting format.","Wenn die interne Organisations- und Managementstruktur eines Unternehmens sowie sein System der internen Finanzberichterstattung an das Geschäftsführungs- und/oder Aufsichtsorgan und an den Vorsitzenden des Geschäftsführungsorgans weder auf individuellen Produkten oder Dienstleistungen noch auf Gruppen ähnlicher Produkte bzw. Dienstleistungen oder auf geografischen Regionen basieren, hat das Management des Unternehmens zu bestimmen, ob sich die Risiken und Erträge des Unternehmens mehr auf die Produkte und Dienstleistungen, die es herstellt oder anbietet, oder mehr auf die geografischen Bereiche, in denen es tätig ist, beziehen, und hat als Konsequenz daraus entweder Geschäftssegmente oder geografische Segmente zum primären Segmentberichtsformat des Unternehmens zu wählen, mit dem anderen als seinem sekundären Berichtsformat.","wenn die interne Organisations- und Managementstruktur eines Unternehmens, sowie sein System der internen Finanzberichterstattung an das Geschäftsführungs- und/oder Aufsichtsorgan und an den Vorsitzenden des Geschäftsführungsorgans weder auf individuellen Produkten oder Dienstleistungen oder auf Gruppen ähnlicher Produkte bzw. Dienstleistungen, noch auf Regionen basieren, hat das Management des Unternehmens zu bestimmen, ob sich die Risiken und Erträge des Unternehmens mehr auf die Produkte und Dienstleistungen, die es herstellt oder anbietet, oder mehr auf die geografischen Segmente, in denen es tätig ist, beziehen, und hat als Konsequenz daraus, entweder Geschäftssegmente oder geografische Segmente zum primären Segmentberichtsformat des Unternehmens zu wählen, mit dem anderen als seinem sekundären Berichtsformat.","structure, officer, business",0.8804757838987246,0.9638959991932516,0.8915852308273315,board of directors
"For example, the board of directors of an enterprise whose financial year ends 31 December 20X5 approves a plan for a discontinuing operation on 15 December 20X5 and announces that plan on 10 January 20X6.","Beispiel: Das Geschäftsführungs- und/oder Aufsichtsorgan eines Unternehmens, dessen Geschäftsjahr am 31. Dezember 20X5 endet, genehmigt am 15. Dezember 20X5 einen Plan zur Aufgabe eines Geschäftsbereichs und gibt diesen Plan am 10. Januar 20X6 bekannt.","Beispiel: Das Geschäftsführungs- und/oder Aufsichtsorgan eines Unternehmens, dessen Geschäftsjahr am 31. Dezember 20X5 endet, genehmigt einen Plan zur Aufgabe eines Geschäftsbereiches am 15. Dezember 20X5 und gibt diesen Plan am 10. Januar 20X6 bekannt.",,0.8610291728339027,0.9995357002945401,0.913062334060669,board of directors
the appointment of the board of directors or equivalent governing body of the joint venture and the voting rights of the venturers;,die Ernennung eines Geschäftsführungs- und/oder Aufsichtsorgans oder gleichwertigen Leitungsgremiums des Joint Ventures und der Stimmrechte der Partnerunternehmen;,die Ernennung eines Geschäftsführungs- und/oder Aufsichtsorgans oder gleichwertigen Leitungsgremiums des Joint Ventures und der Stimmrechte des Partnerunternehmens;,"joint, equivalent, rights",0.8492326635760693,0.923683198769704,0.9397375583648682,board of directors
The director shall prepare the activities of the Administrative Board.,Der Direktor bereitet die Aktivitäten des Verwaltungsrats vor.,Der Direktor bereitet die Arbeit des Verwaltungsrats vor;,director,0.4316700106852254,0.7687074829931974,0.9446474313735962,board of directors
Executive Director,Direktor,Direktor,director,0.0,0.5,0.9886181354522705,board of directors
"if such an internally reported lower-level segment meets the definition of business segment or geographical segment based on the factors in paragraph 9, the criteria in paragraphs 34 and 35 for identifying reportable segments should be applied to that segment.","wenn ein solches, intern dargestelltes Segment einer niedrigeren Ebene die Definition des Geschäftsegments oder des geografischen Segments auf Grundlage der Kriterien in Paragraph 9 erfüllt, sind die Kriterien der Paragraphen 34 und 35 zur Bestimmung der berichtspflichtigen Segmente auf dieses Segment anzuwenden.","wenn ein solches, intern dargestelltes Segment einer niedrigeren Ebene die Definition des Geschäftsegmentes oder des geografischen Segments auf Grundlage der Kriterien in Paragraph 9 erfuellt, sind die Kriterien der Paragraphen 34 und 35 zur Bestimmung der berichtspflichtigen Segmente auf dieses Segment anzuwenden.",business,0.8819755339468199,0.9553933056907639,0.9144474864006042,business
"one or more of the parties to the concentration are engaged in business activities in a product market, which is upstream or downstream of a market in which any other party to the concentration is engaged, regardless of whether there is or is not any existing supplier/customer relationship between the parties to the concentration (vertical relationships).","Ein oder mehrere an dem Zusammenschluss Beteiligte sind in Geschäftstätigkeiten in einem Produktmarkt tätig, der einem Markt vor- oder nachgelagert ist, in dem ein anderer Beteiligter am Zusammenschluss tätig ist, unabhängig davon, ob zwischen den Parteien des Zusammenschlusses eine bestehende Lieferanten-/Kundenbeziehung besteht oder nicht (vertikale Beziehungen).","ein oder mehrere an dem Zusammenschluss Beteiligte in einem sachlichen Markt tätig sind, der einem anderen Markt vor- oder nachgelagert ist, in dem ein anderer Beteiligter tätig ist, und zwar unabhängig davon, ob zwischen den Beteiligten Lieferanten- oder Kundenbeziehungen bestehen (vertikale Beziehung).","party, business",0.43009915203236004,0.7748538011695908,0.880799412727356,business
"the effects of product obsolescence, changes in demand and other economic factors on the acquired business;","die Auswirkungen von Produktveralterung, Verschiebungen der Nachfrage und anderer wirtschaftlicher Faktoren auf das erworbene Geschäft;","die Auswirkungen von Produktveralterung, Verschiebungen der Nachfrage und anderer wirtschaftlicher Faktoren des erworbenen Geschäftszweiges;","business, demand",0.6889656775362826,0.8059833143445183,0.9051647782325745,business
These expenditures relate to the future conduct of the business and are not liabilities for restructuring at the balance sheet date.,DE: Diese Ausgaben entstehen für die künftige Geschäftstätigkeit und stellen zum Bilanzstichtag keine Restrukturierungsverpflichtungen dar.,Diese Ausgaben entstehen für die künftige Geschäftstätigkeit und stellen zum Bilanzstichtag keine Restrukturierungsverpflichtungen dar.,business,0.8702397637697911,0.9866959064327486,0.9360440969467163,business
increases resulting from business combinations;,"Erhöhungen, die aus Unternehmenszusammenschlüssen resultieren;","Erhöhungen, die aus Unternehmenszusammenschlüssen resultieren;",business,1.0000000000000004,0.9985422740524781,0.9773166179656982,business
"The authorising officer shall report to the management board on the performance of his/her duties in the form of an annual activity report (hereinafter ""authorising officer's report""), together with financial and management information.","Der Anweisungsbefugte legt dem Verwaltungsrat alljährlich einen Jahrestätigkeitsbericht (im Folgenden ""Bericht des Anweisungsbefugten"") vor, dem Finanz- und Verwaltungsinformationen beigefügt sind.","Der Anweisungsbefugte legt dem Verwaltungsrat alljährlich einen Jahrestätigkeitsbericht (im Folgenden "" Bericht des Anweisungsbefugten "") vor, dem Finanz- und Verwaltungsinformationen beigefügt sind.","information, officer, performance",1.0000000000000004,0.9595692307692307,0.9290270805358887,officer
The supporting documents shall be kept by the authorising officer responsible in accordance with Articles 48 and 49.,Die Belege werden vom zuständigen Anweisungsbefugten gemäß Artikel 48 und 49 aufbewahrt.,Die Belege werden vom zuständigen Anweisungsbefugten gemäß Artikel 48 und 49 aufbewahrt.,"responsible, officer",1.0000000000000004,0.9997724169321802,0.9663031101226807,officer
"The amount of each individual legal commitment adopted following a global commitment shall, prior to signature, be registered by the authorising officer responsible in the budgetary accounts and booked to the global commitment.","Der Betrag jeder rechtlichen Einzelverpflichtung, die sich aus einer globalen Mittelbindung ergibt, wird durch den zuständigen Anweisungsbefugten in den Haushaltskonten erfasst und der globalen Mittelbindung zugeordnet, bevor er sie unterzeichnet.","Der Betrag jeder rechtlichen Einzelverpflichtung, die sich aus einer globalen Mittelbindung ergibt, wird durch den zuständigen Anweisungsbefugten zulasten der entsprechenden globalen Mittelbindung erfasst, bevor er sie unterzeichnet.","commitment, responsible, officer",0.7067558330951775,0.9200024313061053,0.8431717753410339,officer
Establishment of an amount receivable is the act by which the authorising officer or authorising officer by delegation:,"Die Feststellung einer Forderung ist die Handlung, durch die der Anweisungsbefugte oder bevollmächtigte Anweisungsbefugte:","Die Feststellung einer Forderung ist die Handlung, durch die der Anweisungsbefugte oder bevollmächtigte Anweisungsbefugte","officer, act",0.9306048591020994,0.9932303164091245,0.8529999256134033,officer
"The creation of an imprest account and the appointment of an imprest administrator shall be the subject of a decision by the accounting officer, on a duly substantiated proposal from the authorising officer responsible.",Die Einrichtung einer Zahlstelle und die Benennung eines Zahlstellenverwalters werden vom Rechnungsführer auf ordnungsgemäß begründeten Vorschlag des zuständigen Anweisungsbefugten beschlossen.,Die Einrichtung einer Zahlstelle und die Benennung eines Zahlstellenverwalters werden vom Rechnungsführer auf ordnungsgemäß begründeten Vorschlag des zuständigen Anweisungsbefugten beschlossen.,"accounting, officer, administrator, responsible, decision, account",1.0000000000000004,0.9999460101500918,0.9422881007194519,officer
"is most suited to the nature of the product and the situation on the market in question, allowing the most efficient possible use of the resources available, account being taken of the efficiency and structure of Community exports without creating discrimination between large and small operators;","der Art des Erzeugnisses und der Lage auf dem betreffenden Markt am ehesten gerecht wird und die bestmögliche Nutzung der verfügbaren Mittel ermöglicht sowie der Effizienz und der Struktur der Ausfuhren der Gemeinschaft Rechnung trägt, ohne zu einer Diskriminierung zwischen großen und kleinen Marktteilnehmern zu führen;","der Art des Erzeugnisses und der Lage auf dem betreffenden Markt am ehesten gerecht wird und die bestmögliche Nutzung der verfügbaren Mittel ermöglicht sowie der Effizienz und der Struktur der Ausfuhren der Gemeinschaft Rechnung trägt, ohne zu einer Diskriminierung zwischen kleinen und großen Marktteilnehmern zu führen;","structure, efficiency, use, discrimination, account",0.9168793232815665,0.9994348596643519,0.9354841113090515,structure
Torso structure (see figs. I and 2),Aufbau des Rumpfes (siehe Abbildungen 1 und 2),Aufbau des Rumpfes (siehe Abbildungen 1 und 2),structure,1.0000000000000004,0.9995,0.9765281081199646,structure
"changes in management structure, for example, eliminating a layer of management;","Änderungen in der Struktur des Managements, z. B. Auflösung einer Managementebene;","Änderungen in der Struktur des Managements, z. B. Auflösung einer Managementebene;",structure,1.0000000000000004,0.9998177842565598,0.9706488251686096,structure
Thigh structure (see figs. 3 and 4),Aufbau des Schenkels (siehe Abbildungen 3 und 4),Aufbau des Schenkels (siehe Abbildungen 3 und 4),structure,1.0000000000000004,0.9995,0.9754476547241211,structure
"authorise, upon application by a producer to the competent authority or a body designated by that authority, the definitive transfer of reference quantities without transfer of the corresponding land, or vice versa, with the aim of improving the structure of milk production at the level of the holding or to allow for extensification of production.",Auf Antrag des Erzeugers bei der zuständigen Behörde oder der von ihr benannten Stelle zur Verbesserung der Milcherzeugungsstruktur auf der Ebene des Betriebs oder zur Extensivierung der Erzeugung die endgültige Übertragung von Referenzmengen ohne entsprechende Flächenübertragung und umgekehrt gestatten.,auf Antrag des Erzeugers bei der zuständigen Behörde oder der von ihr benannten Stelle zur Verbesserung der Milcherzeugungsstruktur auf der Ebene des Betriebs oder zur Extensivierung der Erzeugung die endgültige Übertragung von Referenzmengen ohne entsprechende Flächenübertragung und umgekehrt gestatten.,"transfer, structure, authority, holding, land, competent",0.9740037464252967,0.9999921875,0.8667545318603516,structure
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","information, draft",1.0000000000000004,0.999898229187869,0.9626715183258057,draft
"When consulting the scientific advisory groups referred to in Article 56(2), the Committee shall forward to them the draft assessment report(s) drawn up by the rapporteur or the co-rapporteur.",Bei der Konsultation der wissenschaftlichen Beratergruppen gemäß Artikel 56 Absatz 2 übermittelt der Ausschuss diesen Beratergruppen den (die) vom Berichterstatter oder Mitberichterstatter ausgearbeiteten Entwurf (Entwürfe) des Beurteilungsberichts.,Bei der Konsultation der wissenschaftlichen Beratergruppen gemäß Artikel 56 Absatz 2 übermittelt der Ausschuss diesen Beratergruppen den (die) vom Berichterstatter oder Mitberichterstatter ausgearbeiteten Entwurf (Entwürfe) des Beurteilungsberichts.,"article, draft",1.0000000000000004,0.9999847412109375,0.928725004196167,draft
